Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier
Barcelona,2023-08-02,37.90909090909091,8.97094972067039,22.5,81.0,False,False,False,False
Barcelona,2023-08-03,39.18181818181818,8.98659217877095,20.0,76.66666666666667,False,False,False,False
Barcelona,2023-08-04,40.45454545454545,9.002234636871508,15.0,72.33333333333333,False,False,False,False
Barcelona,2023-08-05,41.72727272727273,9.017877094972066,13.666666666666666,68.0,False,False,False,False
Barcelona,2023-08-08,43.0,9.033519553072626,12.333333333333334,62.6,False,False,False,False
Barcelona,2023-08-10,41.666666666666664,9.049162011173184,11.0,57.2,False,False,False,False
Barcelona,2023-08-11,40.333333333333336,9.064804469273742,38.0,51.8,False,False,False,False
Barcelona,2023-08-14,39.0,9.0804469273743,8.0,46.4,False,False,False,False
Barcelona,2023-08-15,37.666666666666664,9.09608938547486,9.0,41.0,False,False,False,False
Barcelona,2023-08-16,36.333333333333336,9.111731843575418,10.0,97.0,False,False,False,False
Barcelona,2023-08-18,35.0,9.127374301675978,11.0,79.0,False,False,False,False
Barcelona,2023-08-19,33.66666666666667,9.143016759776536,14.0,61.0,False,False,False,False
Barcelona,2023-08-20,32.333333333333336,9.158659217877094,12.333333333333334,69.0,False,False,False,False
Barcelona,2023-08-21,31.0,9.174301675977652,10.666666666666666,121.0,False,False,False,False
Barcelona,2023-08-23,31.335,9.189944134078212,9.0,113.0,False,False,False,False
Barcelona,2023-08-24,31.67,9.20558659217877,11.0,105.0,False,False,False,False
Barcelona,2023-08-25,30.574285714285715,9.22122905027933,13.0,97.0,False,False,False,False
Barcelona,2023-08-27,29.47857142857143,9.236871508379888,13.0,89.0,False,False,False,False
Barcelona,2023-08-28,28.382857142857144,9.252513966480446,24.0,81.0,False,False,False,False
Barcelona,2023-08-31,27.287142857142857,9.268156424581004,35.0,69.66666666666667,False,False,False,False
Barcelona,2023-09-02,26.191428571428574,9.283798882681564,9.0,58.33333333333333,False,False,False,False
Barcelona,2023-09-04,25.095714285714287,9.299441340782122,14.0,47.0,False,False,False,False
Barcelona,2023-09-05,24.0,9.315083798882682,13.5,51.5,False,False,False,False
Barcelona,2023-09-06,22.87142857142857,9.33072625698324,13.0,56.0,False,False,False,False
Barcelona,2023-09-08,21.742857142857144,9.346368715083798,15.0,60.5,False,False,False,False
Barcelona,2023-09-09,20.614285714285714,9.362011173184356,12.75,65.0,False,False,False,False
Barcelona,2023-09-10,19.485714285714288,9.377653631284916,10.5,35.0,False,False,False,False
Barcelona,2023-09-14,18.357142857142858,9.393296089385474,18.75,5.0,False,False,False,False
Barcelona,2023-09-17,17.228571428571428,9.408938547486033,27.0,28.666666666666668,False,False,False,False
Barcelona,2023-09-19,16.1,9.424581005586592,38.0,52.333333333333336,False,False,False,False
Barcelona,2023-09-22,16.483333333333334,9.44022346368715,25.0,76.0,False,False,False,False
Barcelona,2023-09-23,16.866666666666667,9.455865921787709,10.5,77.0,False,False,False,False
Barcelona,2023-09-25,17.25,9.471508379888267,11.0,78.0,False,False,False,False
Barcelona,2023-09-27,17.633333333333333,9.487150837988827,12.0,79.0,False,False,False,False
Barcelona,2023-10-01,18.01666666666667,9.502793296089385,36.5,80.0,False,False,False,False
Barcelona,2023-10-03,18.400000000000002,9.518435754189944,25.75,81.0,False,False,False,False
Barcelona,2023-10-04,18.783333333333335,9.534078212290503,15.0,72.5,False,False,False,False
Barcelona,2023-10-09,19.55,9.565363128491619,37.0,55.5,False,False,False,False
Barcelona,2023-10-13,19.933333333333334,9.581005586592179,25.5,47.0,False,False,False,False
Barcelona,2023-10-16,20.316666666666666,9.596648044692737,14.0,48.77777777777778,False,False,False,False
Barcelona,2023-10-19,20.7,9.612290502793297,12.0,50.55555555555556,False,False,False,False
Barcelona,2023-10-21,21.083333333333336,9.627932960893855,13.333333333333334,52.333333333333336,False,False,False,False
Barcelona,2023-10-24,21.46666666666667,9.643575418994413,4.0,54.111111111111114,False,False,False,False
Barcelona,2023-10-28,21.85,9.65921787709497,27.0,55.888888888888886,False,False,False,False
Barcelona,2023-10-29,22.233333333333334,9.67486033519553,7.0,57.666666666666664,False,False,False,False
Barcelona,2023-10-30,22.616666666666667,9.690502793296089,6.5,59.44444444444444,False,False,False,False
Barcelona,2023-11-05,23.0,9.706145251396649,16.125,61.22222222222222,False,False,False,False
Barcelona,2023-11-06,21.995,9.721787709497207,25.75,63.0,False,False,False,False
Barcelona,2023-11-10,20.99,9.737430167597765,35.375,15.0,False,False,False,False
Barcelona,2023-11-11,19.985,9.753072625698323,45.0,21.75,False,False,False,False
Barcelona,2023-11-17,18.98,9.768715083798883,51.5,28.5,False,False,False,False
Barcelona,2023-11-19,16.97,9.799999999999999,48.75,50.0,False,False,False,False
Barcelona,2023-11-22,17.329285714285714,9.815642458100559,39.5,16.0,False,False,False,False
Barcelona,2023-11-23,17.68857142857143,9.831284916201117,13.0,28.0,False,False,False,False
Barcelona,2023-11-24,18.047857142857143,9.846927374301675,15.0,40.0,False,False,False,False
Barcelona,2023-11-25,18.407142857142855,9.862569832402233,7.0,53.0,False,False,False,False
Barcelona,2023-11-26,18.76642857142857,9.878212290502793,15.0,66.0,False,False,False,False
Barcelona,2023-11-27,19.125714285714285,9.893854748603351,23.0,29.0,False,False,False,False
Barcelona,2023-11-29,19.485,9.90949720670391,31.0,25.0,False,False,False,False
Barcelona,2023-12-04,19.844285714285714,9.925139664804469,22.0,4.0,False,False,False,False
Barcelona,2023-12-06,20.20357142857143,9.940782122905027,13.0,47.0,False,False,False,False
Barcelona,2023-12-07,20.562857142857144,9.956424581005585,7.0,45.0,False,False,False,False
Barcelona,2023-12-08,20.92214285714286,9.972067039106145,11.0,43.0,False,False,False,False
Barcelona,2023-12-11,21.28142857142857,9.987709497206703,10.0,41.0,False,False,False,False
Barcelona,2023-12-27,19.0,10.097206703910615,50.0,22.0,False,False,False,False
Barcelona,2023-12-28,18.0,10.112849162011173,46.5,26.0,False,False,False,False
Barcelona,2023-12-30,17.0,10.128491620111731,20.0,30.0,False,False,False,False
Barcelona,2024-01-01,16.0,10.14413407821229,29.0,34.0,False,False,False,False
Barcelona,2024-01-03,15.0,10.15977653631285,38.0,28.0,False,False,False,False
Barcelona,2024-01-04,14.0,10.175418994413407,47.0,41.5,False,False,False,False
Barcelona,2024-01-05,13.0,10.191061452513965,27.5,55.0,False,False,False,False
Barcelona,2024-01-08,12.0,10.206703910614525,8.0,73.0,False,False,False,False
Barcelona,2024-01-09,11.0,10.222346368715083,19.0,16.0,False,False,False,False
Barcelona,2024-01-11,10.0,10.237988826815641,30.0,27.5,False,False,False,False
Barcelona,2024-01-12,9.0,10.2536312849162,35.0,39.0,False,False,False,False
Barcelona,2024-01-13,8.0,10.26927374301676,38.0,45.0,False,False,False,False
Barcelona,2024-01-15,15.5,10.284916201117317,35.666666666666664,38.0,False,False,False,False
Barcelona,2024-01-18,23.0,10.300558659217877,33.333333333333336,31.0,False,False,False,False
Barcelona,2024-01-20,25.5,10.316201117318435,31.0,24.0,False,False,False,False
Barcelona,2024-01-21,28.0,10.331843575418993,50.66666666666667,17.0,False,False,False,False
Barcelona,2024-01-30,27.555555555555557,10.39441340782123,37.0,39.33333333333333,False,False,False,False
Barcelona,2024-01-31,27.444444444444443,10.410055865921787,7.0,20.666666666666664,False,False,False,False
Barcelona,2024-02-03,27.22222222222222,10.441340782122904,29.0,12.5,False,False,False,False
Barcelona,2024-02-04,27.11111111111111,10.456983240223463,35.666666666666664,23.0,False,False,False,False
Barcelona,2024-02-05,27.0,10.472625698324022,42.333333333333336,47.5,False,False,False,False
Barcelona,2024-02-06,26.454545454545453,10.488268156424581,49.0,72.0,False,False,False,False
Barcelona,2024-02-09,25.90909090909091,10.50391061452514,47.5,67.0,False,False,False,False
Barcelona,2024-02-10,25.363636363636363,10.519553072625698,2.0,62.0,False,False,False,False
Barcelona,2024-02-12,24.81818181818182,10.535195530726256,7.0,57.0,False,False,False,False
Barcelona,2024-02-15,24.272727272727273,10.550837988826816,17.5,52.0,False,False,False,False
Barcelona,2024-02-16,23.727272727272727,10.566480446927374,23.0,47.0,False,False,False,False
Barcelona,2024-02-21,22.636363636363637,10.597765363128492,38.5,37.0,False,False,False,False
Barcelona,2024-02-22,22.090909090909093,10.61340782122905,20.0,56.5,False,False,False,False
Barcelona,2024-02-23,21.545454545454547,10.629050279329608,11.0,76.0,False,False,False,False
Barcelona,2024-02-26,21.0,10.644692737430168,54.0,58.66666666666667,False,False,False,False
Barcelona,2024-02-27,14.5,10.660335195530726,30.0,41.333333333333336,False,False,False,False
Barcelona,2024-02-28,8.0,10.675977653631284,27.75,24.0,False,False,False,False
Barcelona,2024-02-29,9.5,10.691620111731844,25.5,21.333333333333332,False,False,False,False
Barcelona,2024-03-03,11.0,10.707262569832402,2.0,18.666666666666668,False,False,False,False
Barcelona,2024-03-04,12.5,10.72290502793296,12.0,16.0,False,False,False,False
Barcelona,2024-03-05,14.0,10.738547486033518,48.0,28.5,False,False,False,False
Barcelona,2024-03-06,15.5,10.754189944134078,45.75,41.0,False,False,False,False
Barcelona,2024-03-08,17.0,10.769832402234636,43.5,61.5,False,False,False,False
Barcelona,2024-03-09,18.5,10.785474860335196,30.5,82.0,False,False,False,False
Barcelona,2024-03-10,20.0,10.801117318435754,17.5,87.5,False,False,False,False
Barcelona,2024-03-11,21.5,10.816759776536312,24.25,93.0,False,False,False,False
Barcelona,2024-03-12,23.0,10.83240223463687,31.0,93.0,False,False,False,False
Barcelona,2024-03-13,24.5,10.84804469273743,52.0,93.0,False,False,False,False
Barcelona,2024-03-14,26.0,10.863687150837988,49.0,93.0,False,False,False,False
Barcelona,2024-03-16,29.0,10.894972067039106,35.5,123.5,False,False,False,False
Barcelona,2024-03-18,30.5,10.910614525139664,15.0,100.75,False,False,False,False
Barcelona,2024-03-20,32.0,10.926256983240222,12.0,78.0,False,False,False,False
Barcelona,2024-03-21,33.5,10.941899441340782,9.0,73.0,False,False,False,False
Barcelona,2024-03-22,35.0,10.95754189944134,41.0,75.66666666666667,False,False,False,False
Barcelona,2024-03-23,36.5,10.973184357541898,14.0,78.33333333333333,False,False,False,False
Barcelona,2024-03-24,38.0,10.988826815642458,9.0,81.0,False,False,False,False
Barcelona,2024-03-27,39.5,11.004469273743016,4.0,77.0,False,False,False,False
Barcelona,2024-03-29,41.0,11.020111731843574,17.0,77.0,False,False,False,False
Barcelona,2024-04-01,34.666666666666664,11.035754189944132,20.0,74.85714285714286,False,False,False,False
Barcelona,2024-04-02,28.333333333333336,11.051396648044692,17.0,72.71428571428571,False,False,False,False
Barcelona,2024-04-03,22.0,11.067039106145252,29.5,70.57142857142857,False,False,False,False
Barcelona,2024-04-05,22.2,11.08268156424581,42.0,68.42857142857143,False,False,False,False
Barcelona,2024-04-06,22.4,11.098324022346368,4.0,66.28571428571429,False,False,False,False
Barcelona,2024-04-09,22.6,11.113966480446926,2.0,64.14285714285714,False,False,False,False
Barcelona,2024-04-10,22.8,11.129608938547484,19.0,62.0,False,False,False,False
Barcelona,2024-04-13,23.0,11.145251396648044,14.666666666666668,54.0,False,False,False,False
Barcelona,2024-04-17,20.2,11.160893854748602,10.333333333333334,46.0,False,False,False,False
Barcelona,2024-04-18,17.4,11.176536312849162,6.0,86.0,False,False,False,False
Barcelona,2024-04-19,14.600000000000001,11.19217877094972,4.5,126.0,False,False,False,False
Barcelona,2024-04-21,11.8,11.207821229050278,3.0,118.8,False,False,False,False
Barcelona,2024-04-22,9.0,11.223463687150836,9.0,111.6,False,False,False,False
Barcelona,2024-04-23,15.666666666666668,11.239106145251396,15.0,104.4,False,False,False,False
Barcelona,2024-04-26,22.333333333333336,11.254748603351954,13.0,97.2,False,False,False,False
Barcelona,2024-04-27,29.0,11.270391061452514,24.0,90.0,False,False,False,False
Barcelona,2024-04-28,28.125,11.286033519553072,28.166666666666668,97.0,False,False,False,False
Barcelona,2024-04-30,27.25,11.30167597765363,32.333333333333336,92.5,False,False,False,False
Barcelona,2024-05-03,26.375,11.317318435754188,36.5,88.0,False,False,False,False
Barcelona,2024-05-06,25.5,11.332960893854747,40.66666666666667,74.5,False,False,False,False
Barcelona,2024-05-08,24.625,11.348603351955306,44.833333333333336,78.0,False,False,False,False
Barcelona,2024-05-10,23.75,11.364245810055866,49.0,78.83333333333333,False,False,False,False
Barcelona,2024-05-12,22.875,11.379888268156424,9.0,79.66666666666667,False,False,False,False
Barcelona,2024-05-13,22.0,11.395530726256982,26.5,80.5,False,False,False,False
Barcelona,2024-05-15,23.1875,11.41117318435754,8.0,81.33333333333333,False,False,False,False
Barcelona,2024-05-16,24.375,11.426815642458099,5.0,82.16666666666667,False,False,False,False
Barcelona,2024-05-17,25.5625,11.442458100558659,10.5,83.0,False,False,False,False
Barcelona,2024-05-18,26.75,11.458100558659218,16.0,43.0,False,False,False,False
Barcelona,2024-05-20,27.9375,11.473743016759776,15.25,99.0,False,False,False,False
Barcelona,2024-05-23,29.125,11.489385474860335,14.5,11.0,False,False,False,False
Barcelona,2024-05-24,30.3125,11.505027932960893,4.0,69.0,False,False,False,False
Barcelona,2024-05-26,31.5,11.52067039106145,29.0,71.5,False,False,False,False
Barcelona,2024-05-27,32.6875,11.53631284916201,26.0,74.0,False,False,False,False
Barcelona,2024-05-30,33.875,11.551955307262569,18.0,76.5,False,False,False,False
Barcelona,2024-05-31,35.0625,11.567597765363129,10.0,64.33333333333333,False,False,False,False
Barcelona,2024-06-01,36.25,11.583240223463687,15.0,52.16666666666667,False,False,False,False
Barcelona,2024-06-03,37.4375,11.598882681564245,16.0,40.0,False,False,False,False
Barcelona,2024-06-05,38.625,11.614525139664803,20.5,60.0,False,False,False,False
Barcelona,2024-06-07,39.8125,11.630167597765363,25.0,80.0,False,False,False,False
Barcelona,2024-06-08,41.0,11.64581005586592,23.0,100.0,False,False,False,False
Barcelona,2024-06-09,34.0,11.66145251396648,21.0,97.83333333333333,False,False,False,False
Barcelona,2024-06-11,31.333333333333332,11.677094972067039,19.0,95.66666666666667,False,False,False,False
Barcelona,2024-06-13,28.666666666666668,11.692737430167597,5.0,93.5,False,False,False,False
Barcelona,2024-06-14,26.0,11.708379888268155,7.5,91.33333333333333,False,False,False,False
Barcelona,2024-06-15,25.066666666666666,11.724022346368713,10.0,89.16666666666667,False,False,False,False
Barcelona,2024-06-16,24.133333333333333,11.739664804469273,7.0,87.0,False,False,False,False
Barcelona,2024-06-24,23.2,11.755307262569833,13.0,80.5,False,False,False,False
Barcelona,2024-06-25,22.266666666666666,11.77094972067039,10.0,74.0,False,False,False,False
Barcelona,2024-07-03,21.333333333333332,11.786592178770949,7.0,73.5,False,False,False,False
Barcelona,2024-07-04,20.4,11.802234636871507,13.0,73.0,False,False,False,False
Barcelona,2024-07-11,19.46666666666667,11.817877094972065,19.0,44.0,False,False,False,False
Barcelona,2024-07-14,18.53333333333333,11.833519553072625,23.0,67.5,False,False,False,False
Barcelona,2024-07-15,17.6,11.849162011173185,25.5,71.41666666666667,False,False,False,False
Barcelona,2024-07-16,16.666666666666664,11.864804469273743,8.0,75.33333333333333,False,False,False,False
Barcelona,2024-07-17,15.733333333333333,11.880446927374301,42.0,79.25,False,False,False,False
Barcelona,2024-07-18,14.8,11.896089385474859,45.5,83.16666666666667,False,False,False,False
Barcelona,2024-07-20,13.866666666666667,11.911731843575417,8.0,87.08333333333333,False,False,False,False
Barcelona,2024-07-21,12.933333333333334,11.927374301675977,11.166666666666666,91.0,False,False,False,False
Barcelona,2024-07-24,12.0,11.943016759776535,14.333333333333332,89.33333333333333,False,False,False,False
Barcelona,2024-07-25,14.11111111111111,11.958659217877095,17.5,87.66666666666667,False,False,False,False
Barcelona,2024-07-27,16.22222222222222,11.974301675977653,27.0,86.0,False,False,False,False
Barcelona,2024-07-28,18.333333333333336,11.989944134078211,49.0,49.0,False,False,False,False
Barcelona,2024-07-29,20.444444444444443,12.00558659217877,43.0,63.0,False,False,False,False
Barcelona,2024-07-30,22.555555555555557,12.021229050279329,37.0,66.57142857142857,False,False,False,False
Barcelona,2024-08-01,24.666666666666668,12.036871508379887,23.5,70.14285714285714,False,False,False,False
Barcelona,2024-08-02,26.77777777777778,12.052513966480447,10.0,73.71428571428572,False,False,False,False
Barcelona,2024-08-03,28.88888888888889,12.068156424581005,19.5,77.28571428571429,False,False,False,False
Barcelona,2024-08-04,31.0,12.083798882681563,29.0,80.85714285714286,False,False,False,False
Barcelona,2024-08-05,22.0,12.099441340782121,13.0,84.42857142857143,False,False,False,False
Barcelona,2024-08-08,13.0,12.11508379888268,7.0,88.0,False,False,False,False
Barcelona,2024-08-10,14.125,12.13072625698324,8.0,55.0,False,False,False,False
Barcelona,2024-08-12,15.25,12.1463687150838,9.0,69.0,False,False,False,False
Barcelona,2024-08-14,16.375,12.162011173184357,10.0,66.5,False,False,False,False
Barcelona,2024-08-15,17.5,12.177653631284915,11.0,64.0,False,False,False,False
Barcelona,2024-08-16,18.625,12.193296089385473,12.0,14.0,False,False,False,False
Barcelona,2024-08-17,19.75,12.208938547486031,13.0,26.333333333333336,False,False,False,False
Barcelona,2024-08-25,20.875,12.224581005586591,15.0,38.66666666666667,False,False,False,False
Barcelona,2024-08-26,22.0,12.240223463687151,11.5,51.0,False,False,False,False
Barcelona,2024-08-27,22.0,12.25586592178771,8.0,63.333333333333336,False,False,False,False
Barcelona,2024-08-31,22.0,12.271508379888267,12.0,75.66666666666667,False,False,False,False
Barcelona,2024-09-01,21.636363636363637,12.287150837988825,10.5,88.0,False,False,False,False
Barcelona,2024-09-05,21.272727272727273,12.302793296089384,9.0,86.0,False,False,False,False
Barcelona,2024-09-09,20.90909090909091,12.318435754189943,11.0,84.0,False,False,False,False
